APV                2              11               0               0
              52           31.49            5.54
              53          -8.613           5.051
              54           12.44           4.942
              55          -26.49           5.225
              56           27.88           5.344
              57           3.694           4.784
              58          -8.865           4.918
              59          -51.11            5.37
              60           6.618           5.063
              61         -0.9088           4.666
              62          -22.49           5.056
              63          -64.37           5.512
              64           27.67           6.565
              65           6.701            5.02
              66           1.732           4.632
              67          -30.12           5.792
              68           19.18           5.962
              69          -3.426           4.799
              70          0.5626           4.692
              71          -44.61           5.802
              72           27.13           5.845
              73           -5.93           4.942
              74           3.472           4.769
              75          -45.89           6.027
              76           22.62           5.216
              77        -0.01095           4.694
              78          -9.366           5.042
              79           -58.6            6.25
              80           25.75           5.459
              81          0.7557           4.645
              82          -2.974           4.458
              83          -17.53           4.927
              84           27.58           5.228
              85           20.74           5.069
              86           5.052           4.588
              87          -40.43           5.088
              88           10.08           5.097
              89         -0.2332           4.587
              90          -4.295            4.55
              91          -78.27           5.272
              92           25.68           5.106
              93           1.206           4.524
              94          0.3622           4.538
              95          -70.51           5.309
              96           33.94           5.464
              97           4.929           5.438
              98          -7.911           5.647
              99           -32.3           5.229
             100           19.67            5.35
             101           4.695           5.568
             102         -0.2556            5.42
             103          -43.63           5.245
             104           17.65           5.252
             105           4.361            5.79
             106          0.7254           5.423
             107          -49.85            5.25
             108            3.93           5.351
             109          -13.48           6.019
             110          -10.53           5.545
             111          -75.31           5.689
             112           22.09            5.51
             113           12.69           5.122
             114           1.619           4.564
             115          -25.27           5.216
             116           25.31           5.497
             117           3.855           4.828
             118           6.519           4.747
             119          -65.27           5.235
             120           20.51           5.353
             121           14.83           5.096
             122           12.73           4.959
             123          -64.11           5.358
             124           16.54           5.112
             125          -9.746           4.957
             126          -14.25           5.009
             127          -65.21            5.82
APV                2              11               0              10
               0           11.78           13.75
               1            50.5           7.262
               2          -5.564           4.338
               3          -15.35           4.434
               4           41.75           5.098
               5           29.18            4.14
               6          -7.231           4.027
               7          -24.95            4.65
               8           26.92           4.671
               9            25.9           3.984
              10          -14.14           4.081
              11          -21.41            4.65
              12           34.79           4.546
              13           18.54           3.932
              14          -26.71           4.147
              15          -34.27            4.95
              16           23.38           4.479
              17           32.32           3.896
              18          -2.244           3.406
              19          -24.96           3.861
              20           36.39           4.261
              21           27.35           3.876
              22          -21.58           3.768
              23          -27.22           3.997
              24            30.1           4.065
              25           17.94           3.792
              26           -6.26           3.678
              27          -28.49            4.16
              28           31.37           4.031
              29           13.21            3.69
              30          -28.61           3.881
              31          -33.69           4.254
              32           31.78           4.485
              33           26.94           4.526
              34          -4.682           4.411
              35          -21.25           4.399
              36           41.74           4.196
              37           21.12           4.567
              38          0.9261           4.404
              39          -28.73           4.188
              40            26.7            4.11
              41           15.43           4.531
              42          -8.825            4.86
              43          -39.19           4.263
              44           25.84           3.944
              45           -3.69           4.302
              46          -25.05           4.721
              47          -41.17           4.438
              48           21.79           4.509
              49           22.62           4.004
              50          -3.672           3.596
              51          -27.57           4.015
              52           48.58           4.335
              53            32.2           3.961
              54           -5.94           3.734
              55           -37.4           4.216
              56           19.96           4.184
              57           16.29           3.903
              58          -20.95           3.919
              59          -39.71           4.332
              60           3.011           3.689
              61         -0.5977           3.438
              62          -47.95           4.015
              63          -56.41           4.521
              64            45.1           5.088
              65           28.87           4.047
              66           -9.62            3.94
              67          -16.71           4.497
              68           41.82           4.741
              69           10.83           3.887
              70          -36.86           4.025
              71          -33.76           4.658
              72           44.02           4.608
              73           23.81           3.935
              74          -23.85            4.06
              75          -33.42            4.84
              76           21.64           4.075
              77           20.48           3.855
              78          -5.267           3.952
              79          -41.25           5.167
              80           30.95           4.201
              81           29.69           3.876
              82          -14.23           3.713
              83          -30.35           3.868
              84           35.48           4.127
              85           9.512           3.796
              86          -34.14           3.792
              87           -34.1           4.014
              88           26.39           4.005
              89           17.99            3.75
              90          -18.81           3.775
              91          -46.79           4.191
              92           30.93           3.948
              93           4.082             3.5
              94          -34.94           3.906
              95          -54.49           4.395
              96           44.56           4.303
              97           16.85            4.57
              98          -14.29           4.853
              99          -34.65           4.124
             100           52.93           4.207
             101           21.96           4.641
             102          -11.57            4.81
             103          -47.43           4.175
             104           34.79            4.19
             105           6.156            4.49
             106          -4.938            4.68
             107          -56.28            4.32
             108           24.99           4.491
             109          -3.409           4.234
             110          -35.84           4.655
             111          -70.81           4.804
             112           42.57            4.36
             113           3.337           3.684
             114           3.604           3.586
             115          -34.76            4.02
             116           31.56           4.341
             117           20.64           3.913
             118          -23.38           3.864
             119          -32.46           4.185
             120           39.49           4.144
             121           15.17           3.849
             122          -36.87           3.984
             123          -47.96           4.323
             124           19.78           4.028
             125           2.428           3.402
             126          -33.24           3.962
             127          -66.45           4.844
APV                2              11               0              11
               0          -27.84           38.48
               1           19.63           8.666
               2           15.12           4.684
               3          -5.822            4.46
               4           15.26           5.097
               5            14.6           4.121
               6          -1.702           3.641
               7          -23.93           4.907
               8           26.05           4.661
               9           15.16           3.983
              10          -4.933           3.859
              11          -35.05           4.967
              12           17.45           4.586
              13          -4.117           3.723
              14          -1.673           3.694
              15          -50.39           5.119
              16          -6.591           4.651
              17           10.75           3.912
              18           -4.91           3.507
              19          -25.52           3.949
              20           16.15           4.273
              21           19.04           3.894
              22          -7.108           3.703
              23          -30.89           4.017
              24           21.04           4.098
              25           10.15           3.832
              26          -13.96            3.86
              27          -40.19           4.274
              28           19.86           3.981
              29           12.67           3.721
              30          -2.454           3.548
              31          -48.22           4.318
              32           7.991           4.435
              33           3.371           4.131
              34           1.904            4.33
              35           -23.9           4.419
              36           27.95           4.122
              37          0.8365           4.144
              38           4.774           4.668
              39          -30.64           4.156
              40           25.42            4.05
              41           1.555           4.171
              42           16.87           5.143
              43          -35.68           4.224
              44            10.9           3.944
              45          -11.51           4.622
              46          -6.976           4.706
              47          -38.98            4.43
              48           18.43           4.597
              49           8.121           3.975
              50          0.3831           3.378
              51          -7.967               4
              52           31.72           4.407
              53           27.05           4.026
              54           11.16           3.786
              55          -22.28           4.278
              56           30.59           4.229
              57          -1.323           3.549
              58           2.824             3.5
              59          -35.17           4.424
              60           18.94           4.111
              61         -0.6662           3.465
              62          -10.24           3.971
              63          -42.83           4.512
              64           4.594           5.053
              65           8.481           4.003
              66           3.747           3.662
              67          -24.21            4.65
              68           32.93           4.736
              69           11.28           3.973
              70          -3.334           3.624
              71          -44.52           4.755
              72           30.22           4.658
              73            2.68           3.632
              74           3.019           3.639
              75          -37.05            4.99
              76           21.54           4.036
              77         -0.5989           3.519
              78          -10.64           4.078
              79          -54.71           5.188
              80           19.04           4.205
              81           7.104           3.798
              82           5.815           3.576
              83          -14.51             3.9
              84           25.09           4.126
              85           1.662           3.522
              86           4.798           3.524
              87          -38.59           4.047
              88           13.71           3.971
              89          -17.43           3.812
              90           6.871           3.632
              91          -53.39           4.231
              92          -16.12           3.999
              93          -11.31           3.785
              94           7.315           3.784
              95          -54.75           4.379
              96           22.67           4.249
              97           12.88           4.562
              98           1.519           4.546
              99          -23.97           4.112
             100           34.68           4.117
             101          -9.137           4.641
             102          -1.509           4.566
             103          -39.97           4.205
             104           30.91           4.079
             105           8.584           4.573
             106           3.348           4.776
             107          -33.92           4.263
             108          -1.824           4.089
             109          -23.69           4.606
             110           -9.63           4.666
             111          -55.45           4.693
             112           12.89           4.373
             113           11.32           4.002
             114          -0.722           3.349
             115          -21.61           4.094
             116           19.67           4.358
             117           5.817           3.789
             118           1.828           3.392
             119          -47.91           4.223
             120         -0.8826           3.727
             121          -6.477           3.826
             122           10.28           3.871
             123          -54.19           4.377
             124           13.45           4.089
             125           5.035           3.597
             126          -6.556           3.882
             127          -71.15           4.709
APV                2              11               0              12
               0          -81.22           14.55
               1          -27.45           6.777
               2          -7.575           4.809
               3          -20.41           4.723
               4           33.89           5.367
               5           28.66           4.352
               6           12.89           4.232
               7          -27.93           5.006
               8           23.04           4.847
               9            25.6           4.216
              10          -4.366           4.034
              11           -53.5           5.139
              12           19.11           4.768
              13           19.71           4.166
              14          -18.68           4.298
              15          -52.03           5.279
              16           12.42           5.556
              17           32.91           4.083
              18           4.215           3.732
              19          -21.58           4.094
              20           28.77           4.465
              21           34.34           3.994
              22           2.486           3.613
              23          -41.57           4.273
              24           24.81           4.276
              25           9.479           3.872
              26          -15.95           3.963
              27          -61.91           4.424
              28           25.97           4.219
              29           5.704           3.777
              30          -9.803           3.983
              31          -68.11           4.625
              32           16.44           7.195
              33           28.37           4.719
              34          -11.66           4.861
              35          -27.66           4.777
              36            41.5           4.412
              37           15.41           4.759
              38          -10.94           4.951
              39          -39.38           4.478
              40           7.781           4.236
              41           -3.66           4.475
              42          -29.89           5.196
              43          -56.98           4.522
              44           24.22           4.146
              45           7.944           4.693
              46          -22.21            4.89
              47          -60.51           4.779
              48            19.4            5.12
              49           24.48           4.254
              50          -9.863           4.002
              51          -25.36           4.271
              52           19.89           4.578
              53           27.62           4.117
              54          -16.21           4.025
              55          -46.58           4.426
              56           22.77           4.418
              57           5.439           3.865
              58          -12.92            4.06
              59          -43.98           4.665
              60           12.93           4.273
              61           21.32           3.992
              62          -14.29           4.147
              63          -70.06           4.928
              64           25.24           5.473
              65           29.85           4.274
              66          -5.494           3.934
              67          -33.98           4.834
              68           18.45           4.895
              69            23.1            4.19
              70          -8.512           4.063
              71          -33.99           4.966
              72            24.8           4.754
              73           10.79           4.146
              74           -9.14           4.156
              75           -59.4           5.182
              76           14.08            4.23
              77            30.4           4.092
              78          -18.44           4.323
              79          -73.31           5.541
              80           34.72           4.493
              81           15.74           3.983
              82          -6.636           3.825
              83          -35.61            4.16
              84           19.96           4.263
              85           15.59           3.957
              86          -20.87           3.945
              87          -45.12           4.255
              88           20.06           4.193
              89           8.632            3.88
              90          -3.185           3.671
              91          -46.52           4.463
              92           35.53           4.083
              93           18.18           3.876
              94           -16.8           4.008
              95          -65.96           4.945
              96              28           4.486
              97           24.02           4.799
              98           1.747           4.644
              99          -42.64           4.323
             100           30.35            4.46
             101           20.38           4.851
             102          0.5771           4.605
             103          -49.32           4.409
             104           25.92            4.31
             105           12.32           4.835
             106          -11.05           5.093
             107          -58.15           4.592
             108           16.79           4.642
             109           1.578           4.379
             110          -15.87           4.759
             111          -74.67           6.527
             112           31.44           4.519
             113           22.28           4.126
             114          -12.59           4.035
             115           -18.2           4.336
             116           27.44           4.551
             117            27.8            4.09
             118          -5.981            3.87
             119          -49.25           4.479
             120            22.8           4.392
             121          0.7988           3.706
             122          -28.74           4.123
             123          -43.24           4.701
             124           19.66            4.17
             125           6.772           3.895
             126          -21.97           4.153
             127          -79.37           6.468
APV                2              11               0              13
               0          -169.1           16.97
               1          -35.74           9.662
               2          -24.25           4.923
               3          -21.89           4.868
               4           43.74           5.589
               5            51.1           4.415
               6          -4.394           4.111
               7          -38.93           5.124
               8           33.29             4.9
               9           23.76           4.183
              10          -19.26           4.281
              11          -57.13           5.096
              12           30.49           4.828
              13           22.55           4.095
              14          -19.02           4.315
              15          -52.35           5.284
              16           23.21           4.673
              17            18.8           3.961
              18          -2.242           3.509
              19          -35.88           4.037
              20           33.58           4.466
              21           32.79           4.006
              22          -12.01           3.874
              23          -48.87           4.174
              24           37.21           4.202
              25           14.76           3.938
              26          -3.249           3.661
              27          -67.54           4.292
              28           28.55           4.159
              29           36.28           3.833
              30          -22.34           3.949
              31          -75.73           4.509
              32           21.61           4.611
              33           23.43           4.601
              34           5.764           4.846
              35          -21.78           4.517
              36           28.64           4.271
              37           19.87           4.672
              38           3.176           5.395
              39          -46.55           4.253
              40           21.89           4.141
              41           12.33           4.685
              42          -18.56            6.49
              43          -59.54           4.333
              44           28.26            4.05
              45           7.904           4.647
              46          -20.95            5.74
              47          -64.62           4.549
              48           26.44           4.721
              49           28.31           4.186
              50          -6.705           3.945
              51          -34.06           4.263
              52           25.74           4.581
              53           30.82           4.185
              54          -24.09            4.05
              55          -47.29           4.399
              56           22.83           4.313
              57           12.72           3.991
              58          -14.23           4.044
              59          -65.16           4.591
              60           24.26           4.163
              61           19.35           3.941
              62          -21.37           4.117
              63          -84.58           4.793
              64            29.2            5.67
              65           30.91           4.177
              66          0.3117           3.697
              67          -27.51           4.876
              68           40.89           5.005
              69           14.39           4.018
              70          -12.55           4.142
              71           -54.1           4.982
              72           32.41           4.857
              73           21.97           4.063
              74          -4.069           3.942
              75          -69.54           5.222
              76            40.8            4.21
              77           15.63           4.045
              78           -30.7           4.313
              79          -72.55           5.419
              80           30.56            4.39
              81           20.09           3.984
              82          -8.872           3.839
              83          -31.71           4.061
              84           44.39           4.185
              85             9.4           3.917
              86          -11.08           3.789
              87           -55.8           4.146
              88           34.56           4.176
              89           17.09           3.895
              90           -14.5           3.883
              91          -61.47            4.34
              92           14.18           4.003
              93           4.769           3.665
              94           -31.6           3.981
              95          -87.28           4.633
              96           17.38           4.408
              97           30.88           4.797
              98          -21.78           5.833
              99          -50.57           4.248
             100           41.91           4.302
             101           21.91           4.808
             102           1.638           5.522
             103          -64.71           4.337
             104           31.48           4.217
             105           24.53            4.89
             106          -6.378           6.108
             107          -77.97           4.495
             108           22.28           4.569
             109          0.3051           4.413
             110           -34.7           5.203
             111          -90.12           5.074
             112           18.03            4.42
             113           6.624           3.974
             114          -16.47               4
             115          -31.01           4.245
             116           28.75           4.419
             117           20.47           4.039
             118          -11.87           3.948
             119          -68.88           4.372
             120            16.7           4.293
             121              14           3.963
             122          -25.03           4.136
             123          -85.06           4.571
             124           28.27            4.12
             125           6.659           3.793
             126          -44.79           4.143
             127          -108.1            5.39
APV                2              11               0              14
               0          -105.8           15.54
               1          -32.46           7.774
               2          0.6869           5.089
               3          -6.372           5.171
               4            29.5           6.335
               5           23.49            5.34
               6          -3.124           4.686
               7           -18.9           5.743
               8           29.81           5.871
               9           4.061           4.864
              10          -16.54           5.057
              11          -35.44           5.833
              12           30.54           5.719
              13          -18.39            5.08
              14          -8.671           4.961
              15          -32.23            6.04
              16           16.06           5.823
              17           22.35           4.999
              18          -3.903           4.573
              19          -24.17            5.04
              20           31.14           5.398
              21           3.362           4.621
              22          -2.839           4.489
              23          -33.22           5.161
              24           30.16           5.151
              25            8.74           4.821
              26          -11.44           4.867
              27          -23.23           5.229
              28           14.81           4.995
              29           10.39           4.761
              30          -10.04           4.825
              31          -37.45           5.449
              32           10.53            5.59
              33           21.44           5.725
              34           12.53           5.694
              35           -15.5           5.448
              36           25.77           5.418
              37           15.49           5.807
              38           11.74             5.7
              39          -29.27           5.182
              40           18.83           5.208
              41            19.4           5.865
              42          0.3944           5.357
              43          -33.87           5.185
              44           19.37           5.132
              45           7.106           5.548
              46          -16.18           5.581
              47          -45.24           5.416
              48           16.93           5.574
              49           4.523           4.834
              50           3.016           4.671
              51           -22.7           5.253
              52            26.2           5.437
              53           18.16           5.078
              54          -17.17           4.949
              55          -31.59           5.296
              56           23.61           5.332
              57            6.36           4.775
              58          -14.14           4.946
              59           -29.7           5.381
              60           15.28           5.212
              61           10.07           4.884
              62          -28.35           5.123
              63          -41.72           5.805
              64           29.24           6.428
              65           9.849           5.155
              66           2.303           4.558
              67          -25.96           5.747
              68           13.12           5.822
              69         -0.9722           4.725
              70        -0.00435           4.521
              71          -41.39            5.76
              72           21.83           5.791
              73           7.729           4.963
              74          -7.527            4.81
              75          -43.87           5.895
              76           6.447           5.026
              77           17.51           5.044
              78          -17.26           5.064
              79          -27.02           6.298
              80           22.02           5.313
              81           18.46           4.968
              82          -6.169           4.649
              83          -29.45           5.087
              84           37.84           5.227
              85           12.64           4.939
              86          -1.758           4.428
              87          -22.42           5.064
              88           26.64           5.155
              89           15.61           4.898
              90          -21.45            4.83
              91           -26.3           5.223
              92           30.66           5.078
              93           2.192           4.476
              94          -19.37           4.872
              95          -35.63           5.939
              96           20.42           5.451
              97           1.556           5.358
              98           8.159           5.613
              99          -21.46           5.071
             100           25.76           5.341
             101           16.34           5.806
             102           3.662           5.473
             103          -33.97           5.184
             104           11.73           5.174
             105           5.413           5.618
             106          -4.524           5.472
             107          -31.22            5.29
             108           24.08           5.696
             109           7.696           5.578
             110          -13.63           5.475
             111          -57.31           6.236
             112           11.11           5.343
             113           34.23           5.154
             114           9.003           4.912
             115           -32.6           5.257
             116           26.59           5.455
             117           21.12           5.108
             118          -14.59           4.955
             119          -35.63           5.395
             120           22.34           5.264
             121           9.073            4.87
             122          -21.27           5.041
             123          -36.97           5.478
             124            29.9            5.15
             125           5.076            4.71
             126          -23.08           5.038
             127          -58.13           9.815
APV                2              11               0              15
               0          -119.7           17.01
               1          -45.52           9.757
               2          -28.48           5.638
               3          -16.46           5.491
               4           49.76           6.241
               5           22.46           5.177
               6           19.13           5.043
               7          -15.05           5.606
               8            48.7           5.587
               9           26.61           5.066
              10           -12.2           5.037
              11          -29.41           5.835
              12           41.58           5.537
              13           22.54            4.96
              14          -16.06           5.097
              15          -18.53           5.782
              16           23.58           5.297
              17           31.73           4.915
              18            15.8           4.756
              19          -13.21           4.866
              20           51.86           5.136
              21            33.2           4.919
              22           4.527           4.487
              23          -37.31           5.063
              24           32.74           4.973
              25           5.402            4.66
              26          -19.18           4.847
              27          -31.96           5.134
              28           48.74           4.904
              29           12.65           4.764
              30          -17.11             4.9
              31          -33.72           5.242
              32            43.1           5.494
              33           24.71           5.542
              34          -4.295           5.279
              35          -12.65           5.347
              36           67.06           5.111
              37           22.58           5.679
              38          -4.201           5.533
              39          -34.08           5.019
              40           44.25           5.081
              41           5.953           5.483
              42          -13.83           5.893
              43          -30.54           5.164
              44            34.3            4.88
              45          -2.783           5.418
              46          -9.934           5.623
              47          -40.06           5.326
              48            32.4           5.445
              49           14.19            5.06
              50          -2.593           4.516
              51          -24.55            5.07
              52            46.2           5.284
              53           20.55           5.017
              54            -7.9            4.73
              55          -29.06           5.161
              56           34.51           5.105
              57           16.95           4.935
              58          -13.84           4.894
              59          -29.77            5.31
              60            32.9           5.027
              61           10.24           4.887
              62          -22.62           4.968
              63          -31.51           5.322
              64           32.71           6.249
              65           6.321            4.89
              66           -1.69            4.55
              67          -16.71           5.456
              68           43.06           5.771
              69           11.28           4.965
              70          -5.219           4.706
              71          -32.54           5.639
              72           38.32           5.486
              73             3.8           4.696
              74          -24.88               5
              75          -36.83           5.847
              76           27.88           5.023
              77           15.57           4.917
              78          -33.39           5.144
              79          -32.67            6.11
              80           40.93           5.128
              81           18.69           4.911
              82           7.277            4.61
              83           -37.9           4.921
              84           22.67           5.016
              85           6.346           4.729
              86          -21.85           4.798
              87          -27.52            4.95
              88            30.3            4.94
              89           5.818           4.608
              90          -24.69           4.754
              91           -61.7           5.272
              92           39.95           4.884
              93           13.13           4.729
              94          -12.42           4.739
              95          -40.33           5.577
              96           44.85            5.22
              97           27.89           5.611
              98           2.798           5.479
              99          -23.28               5
             100           40.28            5.08
             101           27.69           5.823
             102          -9.053            5.67
             103          -33.29           5.098
             104           19.08           4.987
             105          -2.303           5.468
             106          -30.82           6.038
             107          -38.82           5.164
             108           17.35           5.392
             109          -12.56           5.621
             110          -31.72           5.566
             111          -66.93           33.65
             112           30.52           5.964
             113           28.77           5.218
             114          -10.16           4.894
             115          -29.49           5.099
             116           51.22             5.2
             117           9.783           4.905
             118          -13.37           4.785
             119          -35.44           5.059
             120           33.56           5.095
             121           2.664           4.553
             122          -16.24           4.882
             123          -27.49           5.175
             124           20.78           4.944
             125          -12.19           4.772
             126           -22.3           4.939
             127          -75.67           6.611
